x,y,z
-45.6843338906765,-57.2182834148407,28.03821489214897
-46.28833010792732,0.9148046956397593,19.940122961997986
-46.34382575750351,11.230293661355972,16.0012599080801
-46.120308339595795,-40.935344994068146,22.175338119268417
-45.988891273736954,-78.3078521490097,-0.5100714042782784
-47.31319099664688,-0.03441673470661044,-20.594777539372444
-46.20608314871788,28.772281482815742,26.745140552520752
-46.21381312608719,0.12733277981169522,30.1771592348814
-46.28825560212135,-7.3836916126310825,27.926845476031303
-46.10500857234001,29.515400528907776,29.86566536128521
-45.69317772984505,-71.27020508050919,22.73072488605976
-46.103112399578094,-3.050240920856595,35.297222435474396
-46.143945306539536,-72.48376309871674,-7.960128597915173
-47.18116670846939,10.088755749166012,-19.674940034747124
-46.59649729728699,13.487237505614758,3.660849994048476
-46.379122883081436,-48.61949011683464,4.462918266654015
-46.667877584695816,-16.6772548109293,-29.376203194260597
-46.317584812641144,-6.36829761788249,10.96926350146532
-47.19122499227524,13.5952802374959,-21.52838557958603
-46.048447489738464,-40.971096605062485,26.19730681180954
-46.872787177562714,-27.735771611332893,-21.537218242883682
-47.288957983255386,-14.023193158209324,-10.91807708144188
-46.243179589509964,-28.88750471174717,19.110389053821564
-46.167854219675064,-30.906474217772484,24.460509419441223
-45.478347688913345,-53.81234735250473,50.05309358239174
-46.25680297613144,38.11848163604736,18.263915553689003
-46.41684517264366,7.6900324784219265,10.072720237076283
-45.88743671774864,-17.79841259121895,59.22173336148262
-46.702176332473755,36.335185170173645,-7.034548092633486
-46.60771042108536,6.968376226723194,1.3699051924049854
-45.98398506641388,-42.714204639196396,23.044802248477936
-46.520210802555084,35.68302094936371,1.2137405574321747
-45.905157923698425,0.48010903992690146,44.42539066076279
-46.13862559199333,18.206847831606865,31.04434534907341
-47.18085750937462,-10.379270650446415,-15.826713293790817
-47.14430123567581,-0.21586129150819033,-15.12383483350277
-46.20556905865669,-8.68737418204546,25.890463963150978
-46.07899487018585,-13.681186363101006,19.918903708457947
-46.30777984857559,39.329759776592255,16.379235312342644
-46.56140133738518,8.685588836669922,2.408315194770694
-46.820029616355896,-28.39074283838272,-0.49708870938047767
-45.90475559234619,-36.993544548749924,38.76301646232605
-45.728448778390884,-39.18061777949333,48.53983595967293
-46.27491906285286,-7.585165556520224,9.38098132610321
-46.121515333652496,-5.391424987465143,13.765380717813969
-46.08578607439995,-57.337287813425064,3.6637941375374794
-45.62521353363991,-42.5347276031971,41.08085483312607
-46.16052284836769,-56.219324469566345,1.3108296552672982
-45.40267586708069,-47.72267863154411,42.82120615243912
-46.46610841155052,-16.642456874251366,3.9907675236463547
-47.07641527056694,-9.387766011059284,-17.79387705028057
-47.103796154260635,-5.671278107911348,-18.60058680176735
-45.88143154978752,-44.34479773044586,28.117947280406952
-46.99684679508209,-21.80442027747631,-5.741282366216183
-45.69850489497185,-21.89622074365616,61.85729801654816
-45.37932574748993,-57.530518621206284,31.99905902147293
-47.15966805815697,1.2612419668585062,-22.08707109093666
-46.167466789484024,33.46587345004082,20.61760053038597
-46.787336468696594,-33.105310052633286,-6.539495661854744
-45.77937722206116,-1.0964636458083987,50.099365413188934
-45.76399177312851,15.932392328977585,43.786678463220596
-46.49525508284569,25.29126964509487,1.7954466165974736
-46.0846982896328,32.637372612953186,24.822251871228218
-46.25052958726883,36.6867296397686,16.555318608880043
-46.903446316719055,-14.758213423192501,-5.537528079003096
-46.18969187140465,9.237128309905529,15.202627517282963
-47.05146700143814,-5.138214211910963,-21.844012662768364
-46.06698080897331,-21.153483539819717,21.59353904426098
-46.88941314816475,-6.199758034199476,-29.067721217870712
-46.00945487618446,12.467365711927414,36.50451824069023
-45.307669788599014,-59.2748299241066,40.71253165602684
-46.39201611280441,3.455490106716752,6.19027204811573
-46.42363637685776,-53.41547727584839,-11.628883890807629
-46.1391918361187,-10.215255431830883,38.36452588438988
-46.9808503985405,-0.233067839872092,-28.11785414814949
-46.104978770017624,-59.674669057130814,-0.8290591067634523
-46.52045667171478,-29.170121997594833,4.709255415946245
-46.11203819513321,-15.545206144452095,31.455297023057938
-45.785121619701385,-45.47085613012314,24.817558005452156
-46.31741717457771,-19.452078267931938,7.270277477800846
-47.015026211738586,10.744690895080566,-23.070210590958595
-46.36621102690697,30.88473156094551,4.626799840480089
-45.5782450735569,-30.864253640174866,59.97364968061447
-46.97541892528534,-22.648610174655914,-11.298722587525845
-45.89957371354103,27.764378115534782,28.70474010705948
-46.48585617542267,-25.959549471735954,3.138388739898801
-45.29978707432747,-66.84334576129913,42.87395626306534
-45.88940739631653,10.872245766222477,37.081629037857056
-45.56375741958618,-25.261977687478065,63.02661448717117
-47.02213779091835,-3.6872602067887783,-19.224101677536964
-45.262403786182404,-54.4729009270668,47.905709594488144
-45.77029123902321,-75.33936202526093,6.519390270113945
-46.36817425489426,40.115296840667725,0.5354055319912732
-45.22750526666641,-60.889068990945816,39.27949443459511
-46.94994539022446,9.802412241697311,-21.03171870112419
-46.03612795472145,-1.5642332145944238,12.335078790783882
-46.640411019325256,-30.679240822792053,-20.295577123761177
-45.23031786084175,-68.4007853269577,29.59308959543705
-46.04128375649452,-20.01551166176796,42.09057241678238
-46.043623238801956,4.86531388014555,28.457971289753914
-46.98002710938454,-18.03143136203289,-8.109096437692642
-45.829787850379944,-3.9567705243825912,37.40552067756653
-46.058379113674164,14.826448634266853,10.882695205509663
-46.95542901754379,-20.24400793015957,-12.425655499100685
-46.01263254880905,-23.97393062710762,37.73307800292969
-46.98718339204788,-14.365536160767078,-15.943873673677444
-46.93995043635368,-12.00992800295353,-16.888415440917015
-45.17798498272896,-55.56393042206764,42.09994152188301
-45.953866094350815,-61.22869253158569,0.42298613698221743
-45.799341052770615,-33.148862421512604,36.336954683065414
-45.1960526406765,-58.172885328531265,46.215806156396866
-45.97698152065277,-18.09649169445038,34.767236560583115
-45.97650095820427,-10.143120773136616,-40.07517173886299
-45.29977589845657,-72.92748987674713,25.165066123008728
-46.85325548052788,-19.812248647212982,-6.757792551070452
-45.94636335968971,-48.362769186496735,9.432539343833923
-46.87041416764259,11.797113344073296,-21.10934816300869
-46.082377433776855,1.9130856962874532,9.018030017614365
-45.81846669316292,-33.360183238983154,26.264453306794167
-45.94377800822258,3.2507069408893585,15.68174920976162
-45.71250081062317,-74.44017380475998,-10.467186570167542
-46.47939279675484,35.0453183054924,-10.200876742601395
-46.3678278028965,-17.95526221394539,-26.984436437487602
-45.18567770719528,-71.39945775270462,26.46980620920658
-45.84071412682533,-12.425378896296024,44.941190630197525
-45.83491012454033,2.167995320633054,30.37472441792488
-45.77881842851639,-59.21655520796776,4.346740897744894
-45.43696716427803,-33.92487391829491,60.098133981227875
-45.79539597034454,-24.022387340664864,23.549411445856094
-45.668166130781174,8.006931282579899,38.33262249827385
-46.80509492754936,4.1824448853731155,-19.354555755853653
-45.14762759208679,-46.34880647063255,40.59332236647606
-46.00711166858673,31.08813427388668,10.006417520344257
-45.075032860040665,-65.37601351737976,41.386254131793976
-45.937731862068176,8.716612122952938,13.058435171842575
-46.07848450541496,-47.16281592845917,2.836395986378193
-46.803731471300125,-3.1854375265538692,-14.658458530902863
-45.992325991392136,-36.47108003497124,11.382673867046833
-45.08214816451073,-54.43844944238663,52.099812775850296
-45.69544643163681,-10.932919569313526,48.80162328481674
-45.35311460494995,-40.356531739234924,46.32572457194328
-45.55527865886688,-54.502714425325394,9.029403328895569
-46.30748927593231,34.09938886761665,-6.806283723562956
-46.37880623340607,-19.903244450688362,-24.206237867474556
-46.73634096980095,7.8256698325276375,-20.286446437239647
-45.938070863485336,-43.23313757777214,12.252546846866608
-45.77963799238205,35.402562469244,21.099474281072617
-45.53009197115898,-16.766371205449104,57.609833776950836
-46.09932005405426,-41.217390447854996,8.672485128045082
-45.02324014902115,-71.28002494573593,34.80325639247894
-45.559585094451904,-7.90412537753582,51.63038149476051
-44.995956122875214,-53.69814485311508,37.164684385061264
-45.813512057065964,27.16948464512825,14.465242624282837
-45.721251517534256,23.5174298286438,25.795279070734978
-45.3944094479084,-38.15268352627754,46.9202883541584
-46.15756869316101,-23.059966042637825,4.473225679248571
-46.33406177163124,-37.252482026815414,-3.7398997228592634
-45.412827283144,-62.149353325366974,13.588388450443745
-45.42387276887894,-2.803248353302479,47.62229323387146
-46.1079441010952,4.073828924447298,3.9555905386805534
-45.992329716682434,-12.073167599737644,-35.828039050102234
-45.97992077469826,-42.25820675492287,10.538109578192234
-44.97606307268143,-62.38454580307007,40.91085493564606
-46.64279520511627,-10.350845754146576,-9.128204546868801
-46.214863657951355,32.481104135513306,-5.256935954093933
-46.79692164063454,-16.040734946727753,-10.424524545669556
-46.303682029247284,37.019457668066025,-11.402628384530544
-45.85571214556694,18.334221094846725,9.86019428819418
-45.71039229631424,22.58223667740822,16.895456239581108
-44.90823298692703,-55.37404492497444,38.84856775403023
-45.327819883823395,-80.44491708278656,1.157567952759564
-45.456480234861374,-75.84280520677567,0.9423045557923615
-45.50471529364586,-39.008717983961105,26.175525039434433
-44.90427300333977,-55.155616253614426,46.02586105465889
-45.07043585181236,-55.3944855928421,26.89184807240963
-45.65414786338806,-19.870823249220848,18.087714910507202
-46.46444320678711,4.39957482740283,-31.183021143078804
-45.417916029691696,24.387847632169724,36.78622469305992
-45.43101415038109,-70.96122950315475,9.925470687448978
-45.37823423743248,-78.5456970334053,-8.642339147627354
-45.680198818445206,-13.094385154545307,42.64025017619133
-45.875973999500275,13.540548272430897,6.9022891111671925
-44.91131007671356,-57.013869285583496,50.936076790094376
-46.13159969449043,22.383345291018486,-1.4196214033290744
-46.61394655704498,8.506017737090588,-23.27912114560604
-45.7114540040493,21.842895075678825,10.809254832565784
-45.356642454862595,-48.614200204610825,17.703931778669357
-45.416828244924545,-15.502900816500187,56.142181158065796
-45.67940533161163,-13.001981191337109,40.24539887905121
-46.2927408516407,34.078001976013184,-14.051510021090508
-45.701004564762115,-60.342997312545776,-5.001150071620941
-45.659057796001434,-23.94300512969494,43.192069977521896
-44.862281531095505,-49.58362877368927,40.325116366147995
-45.71999981999397,-58.27406421303749,-5.512127187103033
-45.914772897958755,36.86660900712013,2.9701509047299623
-46.24393209815025,-19.097281619906425,-2.751819556578994
-45.23313790559769,-30.367085710167885,53.29770967364311
-45.66015675663948,-39.03036192059517,13.613364659249783
-44.84095051884651,-68.48758459091187,26.43425762653351
-46.4424267411232,-12.03257218003273,-7.776416838169098
-46.01670056581497,27.50520221889019,-2.3331574629992247
-46.41008377075195,-27.33296900987625,-10.057402774691582
-45.57313024997711,15.687663108110428,23.04106578230858
-45.197732746601105,-38.05931657552719,44.03466358780861
-45.255742967128754,1.950550707988441,47.80628904700279
-45.253001153469086,-64.42394852638245,12.418367899954319
-45.320045202970505,-42.75555908679962,26.253534480929375
-45.310404151678085,-7.961096242070198,48.36056008934975
-45.399852097034454,-72.12819159030914,-12.266922742128372
-45.121632516384125,-52.80644819140434,18.909165635704994
-46.15562781691551,-33.911239355802536,-4.705692175775766
-45.42474076151848,-61.13801524043083,4.485628567636013
-46.57502844929695,-12.994755059480667,-12.651029042899609
-45.44011503458023,-16.941018402576447,18.707798793911934
-45.843321830034256,31.314343214035034,2.4440845008939505
-45.48060521483421,-28.0250646173954,20.753677934408188
-45.41119560599327,-15.828710049390793,52.18382179737091
-45.61327025294304,24.133671075105667,9.135235100984573
-45.895084738731384,-15.0407450273633,-30.260993167757988
-45.82533612847328,38.22934255003929,-0.4314323596190661
-44.883955270051956,-68.59490275382996,21.590525284409523
-44.66404393315315,-58.49131569266319,35.017285495996475
-46.08717933297157,-22.33326993882656,-22.524934262037277
-45.84548622369766,-41.25960171222687,6.740246899425983
-45.272234827280045,-46.30599170923233,17.596948891878128
-45.49159109592438,-44.22355443239212,13.955844566226006
-45.27386650443077,-74.10161197185516,-6.46379217505455
-45.39364203810692,-25.558598339557648,47.62605205178261
-46.18329554796219,-30.581682920455933,-8.977503515779972
-45.37361487746239,-25.372635573148727,32.67626836895943
-45.59851437807083,25.201212614774704,7.5301057659089565
-46.23367264866829,-2.468726597726345,-30.560210347175598
-45.83774879574776,-19.17281188070774,1.1672265827655792
-44.64372992515564,-70.99509239196777,29.13103438913822
-45.79764977097511,-13.777500949800014,-31.819399446249008
-44.65339705348015,-65.70892781019211,44.56140846014023
-45.0160875916481,-80.97198605537415,-2.3363176733255386
-45.49890011548996,5.028185900300741,14.353067614138126
-45.73356732726097,9.462022222578526,4.134031478315592
-45.414574444293976,-9.96142253279686,13.82830273360014
-45.4259067773819,-19.026018679142,45.14068737626076
-45.64877226948738,25.244396179914474,5.015342961996794
-45.87586969137192,-44.6009524166584,-13.30858375877142
-44.61276903748512,-55.11201173067093,44.04577612876892
-44.8085255920887,-74.5910257101059,24.02152307331562
-45.40210962295532,-23.955276235938072,35.70995107293129
-44.89118233323097,13.139575719833374,46.40033096075058
-45.945748686790466,-35.5607308447361,-17.68231950700283
-45.303478837013245,-65.19748270511627,4.446179606020451
-45.11051997542381,-5.831016227602959,44.92071643471718
-45.74182257056236,35.45635566115379,-3.5565653815865517
-45.977432280778885,36.63695603609085,-14.137045480310917
-46.04235291481018,-27.321908622980118,-2.064429223537445
-45.24138569831848,-57.81930312514305,5.106027703732252
-45.378174632787704,-18.521403893828392,15.48975333571434
-45.393574982881546,-31.271502375602722,18.052255734801292
-45.68314179778099,-32.93568268418312,7.910803891718388
-45.40703445672989,-9.053823538124561,32.83439204096794
-46.27571627497673,-9.207013994455338,-10.808426886796951
-44.98398303985596,-65.94694405794144,14.399425126612186
-45.115213841199875,-71.83831930160522,8.144933730363846
-45.77793926000595,-48.20115864276886,-11.347757652401924
-45.1677069067955,24.904293939471245,28.965815901756287
-45.39301246404648,11.512377299368382,22.3477091640234
-45.68207636475563,7.48520577326417,3.718141233548522
-45.61999812722206,-53.277965635061264,-8.69203731417656
-44.53650489449501,-63.443414866924286,43.61024126410484
-45.162852853536606,-10.530056431889534,50.832200795412064
-46.27421498298645,-3.700453322380781,-23.053837940096855
-45.357588678598404,-23.915069177746773,41.18811339139938
-45.809097588062286,-40.602248162031174,-3.0369767919182777
-45.56979238986969,-22.109096869826317,7.813127711415291
-44.99420151114464,-72.59447127580643,12.427696958184242
-45.838650315999985,-20.28021216392517,-1.1945068836212158
-45.80777511000633,-37.5472754240036,3.64126218482852
-45.557282865047455,33.1442654132843,8.346044458448887
-45.17519101500511,-2.1742612589150667,31.31517767906189
-45.30303180217743,-19.802885130047798,36.81971877813339
-45.2873595058918,-6.97548221796751,-41.8403185904026
-45.289307832717896,-10.84737479686737,26.75037458539009
-46.25951126217842,-18.594998866319656,-13.392659835517406
-44.79869827628136,11.003277264535427,47.13689163327217
-44.65176165103912,-44.03774440288544,39.980508387088776
-45.207712799310684,18.98660883307457,16.892163082957268
-45.01168429851532,24.130474776029587,33.70959311723709
-44.85546797513962,-19.370926544070244,59.669483453035355
-46.17875814437866,-6.806648336350918,-13.177023269236088
-46.14105820655823,-25.081969797611237,-10.628639720380306
-46.20755836367607,1.27760274335742,-17.96482317149639
-45.149918645620346,-63.02525848150253,4.819673486053944
-45.201074331998825,-2.6014656759798527,13.95711861550808
-45.58245092630386,-18.468787893652916,3.2068858854472637
-46.194203197956085,5.667999852448702,-20.80734819173813
-45.38650065660477,-56.170303374528885,-5.506132263690233
-44.687505811452866,-52.87924408912659,25.351688265800476
-45.300453901290894,12.717650271952152,24.577032774686813
-46.223852783441544,5.416644271463156,-23.72203767299652
-45.829128473997116,-35.35502776503563,-3.354292828589678
-44.890835881233215,14.950635842978954,42.08054393529892
-45.14623433351517,-27.71422639489174,33.125776797533035
-45.01299187541008,-51.896292716264725,9.328755550086498
-45.020248740911484,-35.06448119878769,36.75349801778793
-45.308906584978104,16.55196025967598,10.393714532256126
-45.74717581272125,-35.56916117668152,3.470319788902998
-44.94250565767288,-29.566587880253792,50.558511167764664
-45.12741416692734,26.659468188881874,25.774655863642693
-44.43447291851044,-72.56930321455002,33.62022340297699
-45.511629432439804,-18.51780340075493,5.358395166695118
-45.158155262470245,34.08069536089897,22.39624783396721
-44.56211254000664,-73.78696650266647,25.18310211598873
-45.77036201953888,-7.625991944223642,-32.610125839710236
-45.740172266960144,-37.418182939291,-16.271498054265976
-45.32027989625931,6.531762890517712,12.315832078456879
-46.16965726017952,-3.561324207112193,-21.05879597365856
-44.90165412425995,-44.63838040828705,26.409538462758064
-44.93079334497452,-43.79187151789665,24.47931282222271
-46.202272176742554,0.3159814514219761,-23.740291595458984
-46.25600576400757,-16.909772530198097,-12.210267595946789
-44.96567323803902,-41.629865765571594,24.57268536090851
-46.21751233935356,-12.603310868144035,-15.220651403069496
-46.172112226486206,-1.842964324168861,-23.936036974191666
-46.14994674921036,-0.8723073988221586,-25.68083256483078
-46.249907463788986,-15.142318792641163,-14.233911409974098
-46.26324027776718,-14.917893335223198,-12.253704480826855
-46.22189328074455,-18.469585105776787,-10.326366871595383
-46.05579376220703,3.0286316759884357,-29.405463486909866
-45.11033743619919,-65.170519053936,-17.70739071071148
-46.19181156158447,-0.9391364874318242,-21.954145282506943
-44.955819845199585,7.171062286943197,40.04329815506935
-45.89346796274185,32.14555233716965,-13.658796437084675
-45.275285840034485,7.284251041710377,14.806460589170456
-46.12426459789276,11.61340530961752,-24.742189794778824
-45.78389227390289,34.85525771975517,-12.162077240645885
-45.071762055158615,-15.325366519391537,20.17877623438835
-44.86545920372009,-77.05877721309662,8.19996278733015
-44.669780880212784,-52.087221294641495,23.538103327155113
-46.18436098098755,2.450336702167988,-24.085350334644318
-44.556859880685806,-75.46746730804443,24.983376264572144
-46.14622890949249,-1.859614159911871,-16.468655318021774
-44.821180403232574,-79.52786237001419,6.036050617694855
-44.351380318403244,-71.24634087085724,31.06842190027237
-45.882128179073334,2.29378673247993,-33.13412144780159
-45.10512575507164,-4.256168380379677,15.059913508594036
-44.905468821525574,-61.579350382089615,10.166873224079609
-45.266732573509216,29.205532744526863,10.671431198716164
-45.95169797539711,25.564448907971382,-11.844835244119167
-45.99153622984886,-13.79314810037613,-6.947144865989685
-45.02960294485092,-34.956835210323334,26.992371305823326
-44.439323246479034,-56.392814964056015,29.628707095980644
-45.65998166799545,37.00464591383934,-9.186496026813984
-45.12392356991768,-40.05027934908867,15.682119876146317
-45.962873846292496,-25.050388649106026,-5.858906544744968
-44.799622148275375,-50.38361996412277,17.239810898900032
-46.05650529265404,9.118396788835526,-21.91072888672352
-46.03639990091324,1.4969161711633205,-28.16532552242279
-44.83979195356369,-18.910109996795654,56.16113170981407
-45.54140567779541,30.880166217684746,-3.564109792932868
-45.13358697295189,-7.307692430913448,13.28628696501255
-45.172903686761856,-58.83331596851349,-2.3800076451152563
-45.0761578977108,-16.815586015582085,50.14762654900551
-44.87468674778938,-1.8651646096259356,41.749510914087296
-44.852469116449356,-73.63680005073547,7.407964672893286
-45.6518717110157,-18.1389432400465,-25.0621996819973
-44.91507634520531,-28.97355519235134,48.05668815970421
-44.78602111339569,-74.76065307855606,12.6563161611557
-44.603120535612106,-42.14131459593773,39.33822363615036
-45.90331017971039,-0.5388843128457665,-31.292494386434555
-44.890932738780975,23.905903100967407,30.645590275526047
-45.40383815765381,40.08736461400986,4.293977748602629
-46.06923088431358,7.065413519740105,-23.937322199344635
-45.18097639083862,-48.277847468853,6.07905862852931
-46.04301601648331,-5.205411463975906,-14.592507854104042
-45.60078680515289,34.94955971837044,-8.426979184150696
-45.84737867116928,-16.49075374007225,-4.94852801784873
-45.58149352669716,5.816339980810881,-37.07703575491905
-45.03375664353371,15.895994380116463,33.32188352942467
-45.497942715883255,43.15350577235222,-10.85878536105156
-44.84909400343895,31.234994530677795,29.66553531587124
-44.274456799030304,-58.21624398231506,44.296782463788986
-44.8448546230793,-58.585021644830704,-39.35977816581726
-44.64327543973923,-32.47741237282753,54.92674931883812
-44.87001150846481,20.603982731699944,35.46660766005516
-44.76259648799896,-6.441269535571337,55.534858256578445
-44.70902681350708,1.5576693695038557,50.52986741065979
-45.80974578857422,28.112558647990227,-12.257161550223827
-45.61696946620941,-33.245403319597244,2.115235896781087
-45.48981413245201,-42.91114956140518,-1.0136099299415946
-45.42950540781021,-50.10191351175308,-10.755127295851707
-45.486196875572205,-40.2657650411129,4.762627184391022
-44.90591213107109,-70.98805159330368,-9.317492134869099
-44.60658133029938,-81.2060534954071,3.165389643982053
-44.79973018169403,-59.343986213207245,7.9492246732115746
-45.33909633755684,-23.87104742228985,6.417211145162582
-45.469287782907486,-15.176198445260525,-28.327105566859245
-45.50142586231232,-42.38862916827202,-14.374255202710629
-45.653168112039566,-24.825261905789375,-20.640796050429344
-44.92722451686859,-11.241035535931587,18.234891816973686
-45.915111899375916,14.419721439480782,-25.96183866262436
-44.935192912817,-22.415880113840103,22.67346903681755
-44.55387964844704,-34.122198820114136,57.596247643232346
-44.95625197887421,-64.28269296884537,1.4576760586351156
-45.28740420937538,38.219183683395386,4.600111860781908
-45.95953971147537,-19.732104614377022,-8.709951303899288
-44.73579302430153,-60.31534820795059,-38.43572735786438
-45.760948210954666,28.656240552663803,-14.065500348806381
-45.01267150044441,-9.027360007166862,27.64323726296425
-45.723311603069305,-26.817699894309044,-4.790731240063906
-44.782161712646484,32.90582075715065,27.352413162589073
-44.454459100961685,-28.43480370938778,61.71865016222
-44.3972572684288,-62.16811761260033,18.363140523433685
-44.48128119111061,-40.079470723867416,43.579597026109695
-44.98625174164772,-9.077921509742737,11.874932795763016
-44.97557505965233,-14.191810972988605,29.74354475736618
-44.94936764240265,2.7531899977475405,25.913912802934647
-45.516788959503174,-32.996222376823425,-18.496815115213394
-44.815853238105774,29.970111325383186,25.74409730732441
-44.91719231009483,11.678071692585945,18.06538924574852
-45.3312061727047,25.199133902788162,-0.8263594354502857
-45.614562928676605,-6.398052908480167,-30.83757311105728
-44.82123628258705,-11.990481987595558,47.19003289937973
-44.93367299437523,-10.080457665026188,36.732230335474014
-45.20725831389427,-11.992661282420158,-33.68106856942177
-44.28509622812271,-67.03071296215057,20.08032239973545
-44.7448268532753,-31.510736793279648,35.314131528139114
-44.63488608598709,-57.06607922911644,-38.763318210840225
-44.57135125994682,-56.97595700621605,9.175147861242294
-44.79420930147171,-66.268689930439,3.4378026612102985
-45.36411166191101,-39.969053119421005,-15.532498247921467
-44.05733570456505,-51.75485834479332,36.75876557826996
-44.824592769145966,15.795346349477768,30.913356691598892
-44.9586845934391,37.959493696689606,15.310465358197689
-45.03824934363365,-35.335130989551544,9.683586657047272
-44.67422515153885,-2.9317368753254414,33.58845040202141
-45.11747881770134,-7.180504035204649,-37.26131469011307
-44.84261944890022,-17.29440689086914,32.89974480867386
-43.9738854765892,-59.453316032886505,38.04812952876091
-44.38462108373642,9.870261885225773,45.072589069604874
-45.177146792411804,45.68450525403023,-8.288261480629444
-45.71953043341637,15.176649205386639,-24.283526465296745
-44.45876181125641,-77.43121683597565,0.40115832234732807
-44.255614280700684,-65.88278710842133,18.128573894500732
-44.75024342536926,32.150935381650925,22.46684581041336
-44.602666050195694,12.776711024343967,37.507809698581696
-44.74347457289696,-31.865503638982773,21.53303101658821
-44.75535824894905,26.58305875957012,16.996746882796288
-44.76650059223175,33.450741320848465,19.171221181750298
-45.15289515256882,-24.712275713682175,4.124201368540525
-44.691719114780426,-32.26780518889427,25.166939944028854
-45.71489617228508,1.776368822902441,-19.89409700036049
-45.36307603120804,-31.206414103507996,0.8179586147889495
-44.780753552913666,0.06650122668361291,12.800212949514389
-44.401608407497406,-0.22625626297667623,52.636031061410904
-45.69629579782486,-8.799253962934017,-12.727195397019386
-44.51599344611168,-55.2460178732872,-38.79246488213539
-45.13658210635185,29.37995456159115,-2.2805514745414257
-44.614847749471664,18.500547856092453,33.894192427396774
-44.389382004737854,9.016060270369053,42.87512227892876
-44.430382549762726,-75.74214041233063,2.658690558746457
-44.24012079834938,14.995172619819641,45.305971056222916
-44.76412385702133,34.57193449139595,17.183035612106323
-44.23007741570473,-52.154071629047394,21.048402413725853
-44.04833912849426,-45.36287486553192,38.42936083674431
-44.647011905908585,37.06147149205208,19.481277093291283
-44.43039745092392,-8.253734558820724,54.643843322992325
-45.07765918970108,-32.026227563619614,6.156941410154104
-44.42542418837547,-76.80955529212952,-9.360079653561115
-44.969331473112106,32.19880908727646,6.181763485074043
-45.47356441617012,-28.691524639725685,-8.923618122935295
-44.191837310791016,-30.307887122035027,61.32858991622925
-44.61633041501045,17.20971427857876,18.74781772494316
-44.68841105699539,10.14790590852499,16.760272905230522
-44.07065361738205,-73.80513846874237,23.246638476848602
-44.68951374292374,2.771852072328329,17.47150905430317
-44.32859271764755,-80.19322901964188,-10.189514607191086
-44.44004222750664,-9.726178832352161,53.19150909781456
-45.2851727604866,4.136321600526571,-35.032473504543304
-45.59670388698578,8.543661795556545,-24.51855130493641
-44.608574360609055,-9.045171551406384,-41.399627923965454
-44.583600014448166,21.011583507061005,16.901519149541855
-44.99107971787453,24.263596162199974,0.8346603135578334
-45.12082040309906,-16.465002670884132,-26.18640661239624
-44.297654181718826,-59.139590710401535,10.479383170604706
-44.67576742172241,-11.699949391186237,38.01461309194565
-44.43707317113876,-16.59250073134899,53.98336797952652
-43.8665896654129,-66.91810488700867,24.03966709971428
-44.94401440024376,-52.35505849123001,-10.792932473123074
-45.32737657427788,-18.457036465406418,-4.324578680098057
-45.2393963932991,-29.929153621196747,-18.88984814286232
-43.969523161649704,-76.06445252895355,24.41117912530899
-44.08078268170357,-27.112366631627083,63.39556723833084
-45.205336064100266,-29.53568287193775,-0.8452420006506145
-44.269926846027374,-37.198830395936966,40.091149508953094
-44.6946956217289,-10.951776057481766,-37.878185510635376
-44.83698308467865,11.074105277657509,5.0167515873909
-44.566161930561066,-12.563709169626236,27.438923716545105
-44.70771178603172,-47.54411056637764,4.309449810534716
-44.48583349585533,-26.04842744767666,22.723855450749397
-43.84204000234604,-65.57324528694153,22.423839196562767
-44.309765100479126,22.10455760359764,37.43850067257881
-44.91737857460976,43.750058859586716,-8.975387550890446
-44.84272748231888,6.0733892023563385,4.967146087437868
-44.625602662563324,-37.71433234214783,12.40030862390995
-43.86785998940468,-63.387736678123474,21.14471048116684
-44.72614452242851,-53.9252795279026,-6.516055203974247
-43.8561737537384,-74.67184215784073,25.19632875919342
-45.41777819395065,11.646456085145473,-22.417213767766953
-43.64503547549248,-67.2750473022461,30.513549223542213
-43.848007917404175,-75.5930095911026,25.320766493678093
-44.22798380255699,23.952072486281395,38.455285131931305
-45.234810560941696,30.465634539723396,-15.119476243853569
-45.420512557029724,0.8412983152084053,-26.453066617250443
-44.44300755858421,-64.01611864566803,-16.201194375753403
-44.88755017518997,-30.435198917984962,4.825042560696602
-44.03889551758766,-35.43088585138321,58.9742586016655
-45.23318633437157,-4.292030818760395,-30.359189957380295
-44.14218291640282,13.77293560653925,40.57345539331436
-45.364491641521454,7.28657515719533,-21.577760577201843
-44.46974769234657,4.598229192197323,29.768140986561775
-44.43524777889252,-17.898565158247948,47.21464589238167
-43.94615814089775,-82.57918059825897,0.57608587667346
-44.553276151418686,-6.921992637217045,-40.036071091890335
-44.23212632536888,8.653552271425724,37.059903144836426
-44.68924552202225,34.09251570701599,1.8206977983936667
-43.557059019804,-70.19258290529251,34.361131489276886
-44.49424147605896,14.993048273026943,9.562165476381779
-44.38813030719757,0.7443769136443734,22.797992452979088
-44.43546012043953,4.039937164634466,27.47177705168724
-44.60206627845764,3.2064507249742746,8.094550110399723
-44.69993710517883,36.98662668466568,-1.8078744178637862
-44.393982738256454,11.492464691400528,19.98358964920044
-45.32763734459877,3.517412580549717,-20.971553400158882
-43.6616875231266,-71.72255963087082,25.27233399450779
-44.356007128953934,40.69007188081741,19.13217082619667
-45.277662575244904,-21.641969680786133,-7.418227382004261
-43.79389062523842,-43.465107679367065,38.07634115219116
